message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
902348,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,41.6,708,4,2025-12-11 19:00:00,19,3,0
902349,Here are the notes from today's discussion. next Monday. Regards.,65,10,0,0,0,0,1,75.4,477,5,2025-11-13 00:00:00,0,3,0
902350,Your order has been shipped and will arrive by Friday evening. Regards.,71,12,0,0,0,0,1,66.6,278,4,2025-12-10 02:00:00,2,2,0
902351,Here are the notes from today's discussion. next Monday. Regards.,65,10,0,0,0,0,1,46,111,7,2025-12-05 14:00:00,14,4,0
902352,Click here to verify your account free gift cards today only! http://bit.ly/9044,80,12,1,4,1,3,0,41.7,59,20,2025-12-23 07:00:00,7,1,1
902353,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,34.3,702,5,2025-11-23 06:00:00,6,6,0
902354,Can you send the report by end of day? the updated proposal. Thanks.,68,13,0,0,0,0,1,42.8,828,7,2025-12-19 00:00:00,0,4,0
902355,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,80.8,54,5,2025-12-09 19:00:00,19,1,0
902356,Click here to verify your account a brand new phone ASAP! http://bit.ly/3708,76,12,1,4,1,2,0,40.1,71,22,2025-11-24 17:00:00,17,0,1
902357,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,31.1,241,6,2025-11-18 14:00:00,14,1,0
902358,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,99.4,677,3,2025-12-02 06:00:00,6,1,0
902359,Reminder: your appointment is confirmed for the updated proposal. Thanks.,73,10,0,0,0,0,1,10.5,616,7,2025-12-01 13:00:00,13,0,0
902360,Congratulations! You have won free gift cards before it expires! http://bit.ly/6170,83,11,1,4,2,1,0,60.6,28,17,2025-12-08 15:00:00,15,0,1
902361,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,27.5,260,3,2025-12-22 02:00:00,2,0,0
902362,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,81.5,353,3,2025-10-25 05:00:00,5,5,0
902363,Reminder: your appointment is confirmed for the updated proposal. Regards.,74,10,0,0,0,0,1,58.9,308,9,2025-11-16 11:00:00,11,6,0
902364,Earn money from home instantly free gift cards before it expires! http://promo.example/6330,91,12,1,4,1,1,0,51,,,2025-12-13 21:00:00,21,5,1
902365,Reminder: your appointment is confirmed for the quarterly review. Let me know.,78,12,0,0,0,0,1,45.2,111,8,2025-12-22 16:00:00,16,0,0
902366,Could you review the document and share feedback? 10:30 AM. Let me know.,72,13,0,4,0,0,1,63.3,322,5,2025-12-13 17:00:00,17,5,0
902367,Can you send the report by end of day? Friday evening. Please confirm.,70,13,0,0,0,0,1,33.6,143,4,2025-12-03 01:00:00,1,2,0
902368,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,50.6,263,4,2025-11-18 10:00:00,10,1,0
902369,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,63,44,7,2025-11-14 23:00:00,23,4,0
902370,Thanks for your help on the project update. the updated proposal. Appreciate it. https://company.portal/docs/1010,113,14,1,4,0,0,1,27.3,192,5,2025-12-10 13:00:00,13,2,0
902371,Please find the attached invoice for next Monday. Regards.,58,9,0,0,0,0,1,31.1,392,7,2025-12-06 16:00:00,16,5,0
902372,Get rich quick with this simple trick a brand new phone limited time! http://promo.example/1020,95,14,1,4,1,0,0,67.2,50,22,2025-12-11 19:00:00,19,3,1
902373,Reminder: your appointment is confirmed for the updated proposal. Regards.,74,10,0,0,0,0,1,54.8,572,6,2025-11-03 10:00:00,10,0,0
902374,Thanks for your help on the project update. the updated proposal. Let me know.,78,14,0,0,0,0,1,52.8,472,7,2025-10-29 13:00:00,13,2,0
902375,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,60.4,,6,2025-12-03 04:00:00,4,2,0
902376,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,66.2,147,2,2025-12-11 13:00:00,13,3,0
902377,Payment received successfully for your subscription. Friday evening. Please confirm.,84,10,0,0,0,0,1,78.3,86,11,2025-11-01 06:00:00,6,5,0
902378,Reminder: your appointment is confirmed for the updated proposal. Appreciate it.,80,11,0,0,0,0,1,45.3,298,6,2025-11-03 16:00:00,16,0,0
902379,Can you send the report by end of day? the updated proposal. Thanks. https://company.portal/docs/5901,101,14,1,4,0,0,1,31,267,5,2025-12-10 09:00:00,9,2,0
902380,Get rich quick with this simple trick instant cashback now! http://bit.ly/1451,78,11,1,4,1,1,0,32.8,79,15,2025-11-06 02:00:00,2,3,1
902381,Here are the notes from today's discussion. next Monday. Let me know. https://company.portal/docs/4053,102,13,1,4,0,0,1,55.7,92,4,2025-11-16 22:00:00,22,6,0
902382,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,77,267,4,2025-11-03 02:00:00,2,0,0
902383,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,44.4,498,,2025-11-15 09:00:00,9,5,0
902384,Payment received successfully for your subscription. next Monday. Please confirm.,81,10,0,0,0,0,1,21.9,181,6,2025-11-09 19:00:00,19,6,0
902385,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,54.7,520,6,2025-12-24 00:00:00,0,2,0
902386,Let's catch up tomorrow regarding the timeline. Friday evening. Regards.,72,10,0,0,0,0,0,51.5,271,5,2025-12-02 08:00:00,8,1,0
902387,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,67.2,128,5,2025-10-26 12:00:00,12,6,0
902388,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,19,323,5,2025-12-17 12:00:00,12,2,0
902389,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,100,138,6,2025-11-01 18:00:00,18,5,0
902390,You are eligible for a refund of free gift cards now! http://bit.ly/1762,72,12,1,4,1,1,0,43.2,,23,2025-11-11 19:00:00,19,1,1
902391,Here are the notes from today's discussion. the updated proposal. Regards.,74,11,0,0,0,0,1,84.4,265,9,2025-12-12 07:00:00,7,4,0
902392,Could you review the document and share feedback? the quarterly review. Thanks.,79,12,0,0,0,0,1,49.3,257,7,2025-11-26 15:00:00,15,2,0
902393,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,86.8,280,5,2025-12-17 09:00:00,9,2,0
902394,Limited offer! Get instant cashback today only! https://tinyurl.com/1521,72,8,1,4,2,2,0,70.8,31,25,2025-10-30 02:00:00,2,3,1
902395,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,37.9,115,,2025-10-25 16:00:00,16,5,0
902396,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,14,262,7,2025-11-22 22:00:00,22,5,0
902397,"Limited offer! Get ₹50,000 today only! http://bit.ly/2965",57,7,1,9,2,1,0,51,96,28,2025-11-07 00:00:00,0,4,1
902398,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,59,120,,2025-12-06 14:00:00,14,5,0
902399,Click here to verify your account free gift cards now! http://bit.ly/5103,73,11,1,4,1,3,0,54.6,81,17,2025-12-06 16:00:00,16,5,1
902400,Let's catch up tomorrow regarding the timeline. the updated proposal. Regards.,78,11,0,0,0,0,0,61.7,351,5,2025-11-05 10:00:00,10,2,0
902401,Congratulations! You have won a brand new phone today only! http://promo.example/7296,85,11,1,4,2,0,0,57.9,31,17,2025-10-25 11:00:00,11,5,1
902402,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,31,114,10,2025-11-14 04:00:00,4,4,0
902403,URGENT: Claim your reward now a brand new phone limited time! https://tinyurl.com/5315,86,12,1,4,1,2,0,52.5,58,,2025-12-22 15:00:00,15,0,1
902404,Your order has been shipped and will arrive by the quarterly review. Please confirm. https://company.portal/docs/3058,117,15,1,4,0,0,1,57.4,420,10,2025-12-05 20:00:00,20,4,0
902405,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,40.1,183,11,2025-12-06 23:00:00,23,5,0
902406,Please find the attached invoice for Friday evening. Please confirm.,68,10,0,0,0,0,1,63,241,6,2025-11-24 03:00:00,3,0,0
902407,Reminder: your appointment is confirmed for Friday evening. Let me know.,72,11,0,0,0,0,1,42.7,335,6,2025-12-08 06:00:00,6,0,0
902408,Your order has been shipped and will arrive by the quarterly review. Thanks. https://company.portal/docs/4575,109,14,1,4,0,0,1,47,360,4,2025-12-23 19:00:00,19,1,0
902409,Your order has been shipped and will arrive by next Monday. Thanks.,67,12,0,0,0,0,1,54.1,50,10,2025-12-21 02:00:00,2,6,0
902410,"Click here to verify your account ₹50,000 ASAP! http://promo.example/7481",73,9,1,9,1,2,0,53.3,128,21,2025-12-04 14:00:00,14,3,1
902411,Your order has been shipped and will arrive by next Monday. Thanks.,67,12,0,0,0,0,1,48.4,654,6,2025-12-22 08:00:00,8,0,0
902412,Could you review the document and share feedback? the quarterly review. Please confirm.,87,13,0,0,0,0,1,100,352,4,2025-12-03 11:00:00,11,2,0
902413,Here are the notes from today's discussion. the quarterly review. Regards. https://company.portal/docs/9987,107,12,1,4,0,0,1,62.2,378,1,2025-11-10 07:00:00,7,0,0
902414,Please find the attached invoice for the updated proposal. Let me know.,71,12,0,0,0,0,1,49.6,180,9,2025-11-08 11:00:00,11,5,0
902415,Please find the attached invoice for 10:30 AM. Let me know.,59,11,0,4,0,0,1,52.9,264,3,2025-12-03 17:00:00,17,2,0
902416,"Hi, can we reschedule our meeting to Friday evening. Regards.",61,10,0,0,0,0,2,38.6,324,6,2025-12-10 19:00:00,19,2,0
902417,Get rich quick with this simple trick a brand new phone today only! http://bit.ly/5448,86,14,1,4,1,0,0,75.8,3,11,2025-12-03 09:00:00,9,2,1
902418,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,27.4,190,5,2025-11-18 07:00:00,7,1,0
902419,"Limited offer! Get ₹50,000 before it expires! http://promo.example/5550",71,8,1,9,2,1,0,70.3,30,,2025-11-23 07:00:00,7,6,1
902420,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,52.1,174,5,2025-11-29 18:00:00,18,5,0
902421,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,70.8,493,7,2025-11-29 18:00:00,18,5,0
902422,Payment received successfully for your subscription. next Monday. Regards.,74,9,0,0,0,0,1,55.8,306,5,2025-12-04 00:00:00,0,3,0
902423,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,43.7,388,9,2025-11-17 09:00:00,9,0,0
902424,Here are the notes from today's discussion. 10:30 AM. Regards.,62,10,0,4,0,0,1,64.9,220,5,2025-12-01 23:00:00,23,0,0
902425,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,40.1,184,7,2025-12-08 17:00:00,17,0,0
902426,Reminder: your appointment is confirmed for next Monday. Regards.,65,9,0,0,0,0,1,63.3,260,7,2025-12-20 23:00:00,23,5,0
902427,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,86.8,318,11,2025-12-05 11:00:00,11,4,0
902428,URGENT: Claim your reward now instant cashback today only! http://promo.example/8086,84,10,1,4,1,3,0,78,31,26,2025-11-16 16:00:00,16,6,1
902429,Your order has been shipped and will arrive by the quarterly review. Appreciate it.,83,14,0,0,0,0,1,72.7,154,6,2025-11-26 01:00:00,1,2,0
902430,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,63,182,8,2025-10-31 16:00:00,16,4,0
902431,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,66.5,476,7,2025-11-06 12:00:00,12,3,0
902432,"Hi, can we reschedule our meeting to next Monday. Let me know.",62,12,0,0,0,0,2,27.1,681,5,2025-11-02 23:00:00,23,6,0
902433,Thanks for your help on the project update. Friday evening. Appreciate it.,74,12,0,0,0,0,1,52.5,393,5,2025-11-28 17:00:00,17,4,0
902434,Could you review the document and share feedback? 10:30 AM. Thanks. https://company.portal/docs/6387,100,12,1,8,0,0,1,58.8,125,5,2025-11-22 16:00:00,16,5,0
902435,Payment received successfully for your subscription. the quarterly review. Appreciate it.,89,11,0,0,0,0,1,58.1,808,4,2025-12-08 21:00:00,21,0,0
902436,"Hi, can we reschedule our meeting to next Monday. Appreciate it.",64,11,0,0,0,0,2,75.9,344,8,2025-12-07 21:00:00,21,6,0
902437,Payment received successfully for your subscription. next Monday. Appreciate it.,80,10,0,0,0,0,1,35.8,338,7,2025-12-05 05:00:00,5,4,0
902438,Congratulations! You have won instant cashback now! https://tinyurl.com/5252,76,8,1,4,2,1,0,62.8,25,13,2025-11-04 11:00:00,11,1,1
902439,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,48.7,153,4,2025-11-03 19:00:00,19,0,0
902440,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,40.6,392,6,2025-11-20 11:00:00,11,3,0
902441,"Hi, can we reschedule our meeting to the updated proposal. Thanks.",66,11,0,0,0,0,2,60.2,787,11,2025-10-27 02:00:00,2,0,0
902442,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,67.4,336,5,2025-11-03 12:00:00,12,0,0
902443,Act fast! Your account will be suspended unless instant cashback before it expires! https://tinyurl.com/9941,108,14,1,4,2,1,0,52.9,55,15,2025-11-03 22:00:00,22,0,1
902444,Can you send the report by end of day? Friday evening. Appreciate it.,69,13,0,0,0,0,1,68.7,535,5,2025-12-03 18:00:00,18,2,0
902445,"Exclusive deal just for you ₹50,000 today only! http://bit.ly/7557",66,9,1,9,1,0,0,69.2,55,27,2025-11-05 23:00:00,23,2,1
902446,Get rich quick with this simple trick a brand new phone limited time!,69,13,0,0,1,0,0,62.4,124,11,2025-12-07 19:00:00,19,6,1
902447,Your order has been shipped and will arrive by the updated proposal. Regards.,77,13,0,0,0,0,1,48.1,350,10,2025-12-21 10:00:00,10,6,0
902448,Reminder: your appointment is confirmed for 10:30 AM. Please confirm.,69,10,0,4,0,0,1,50.2,278,5,2025-11-30 03:00:00,3,6,0
902449,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,44.4,430,6,2025-10-31 18:00:00,18,4,0
902450,Can you send the report by end of day? 10:30 AM. Let me know.,61,14,0,4,0,0,1,54.5,512,12,2025-12-03 19:00:00,19,2,0
902451,Thanks for your help on the project update. Friday evening. Appreciate it.,74,12,0,0,0,0,1,70.4,570,,2025-11-06 14:00:00,14,3,0
902452,Reminder: your appointment is confirmed for the quarterly review. Thanks.,73,10,0,0,0,0,1,54,329,10,2025-12-14 01:00:00,1,6,0
902453,Let's catch up tomorrow regarding the timeline. next Monday. Thanks.,68,10,0,0,0,0,0,63.3,579,4,2025-12-11 02:00:00,2,3,0
902454,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,51.6,97,7,2025-11-07 07:00:00,7,4,0
902455,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,53.8,372,7,2025-12-02 16:00:00,16,1,0
902456,Thanks for your help on the project update. the updated proposal. Regards.,74,12,0,0,0,0,1,49,520,5,2025-12-13 14:00:00,14,5,0
902457,Can you send the report by end of day? the updated proposal. Regards.,69,13,0,0,0,0,1,70,659,6,2025-12-03 08:00:00,8,2,0
902458,"Click here to verify your account ₹50,000 before it expires! http://promo.example/9672",86,11,1,9,1,2,0,,64,17,2025-12-08 11:00:00,11,0,1
902459,Reminder: your appointment is confirmed for 10:30 AM. Thanks.,61,9,0,4,0,0,1,48,245,5,2025-11-04 21:00:00,21,1,0
902460,Payment received successfully for your subscription. the updated proposal. Regards.,83,10,0,0,0,0,1,70.2,280,5,2025-11-30 05:00:00,5,6,0
902461,Here are the notes from today's discussion. the updated proposal. Let me know.,78,13,0,0,0,0,1,51.9,295,6,2025-12-23 21:00:00,21,1,0
902462,Please find the attached invoice for next Monday. Regards.,58,9,0,0,0,0,1,37.7,431,5,2025-12-20 14:00:00,14,5,0
902463,"Hi, can we reschedule our meeting to 10:30 AM. Thanks.",54,10,0,4,0,0,2,66.5,306,4,2025-12-10 23:00:00,23,2,0
902464,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,57.8,227,3,2025-12-22 12:00:00,12,0,0
902465,Reminder: your appointment is confirmed for Friday evening. Please confirm.,75,10,0,0,0,0,1,78.1,422,7,2025-12-07 00:00:00,0,6,0
902466,Your order has been shipped and will arrive by next Monday. Let me know.,72,14,0,0,0,0,1,67.5,294,10,2025-12-01 06:00:00,6,0,0
902467,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,62.6,258,5,2025-12-16 02:00:00,2,1,0
902468,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,48.9,286,8,2025-12-21 18:00:00,18,6,0
902469,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,50.9,119,5,2025-11-21 00:00:00,0,4,0
902470,Payment received successfully for your subscription. the updated proposal. Appreciate it.,89,11,0,0,0,0,1,78.2,54,9,2025-12-14 04:00:00,4,6,0
902471,Payment received successfully for your subscription. Friday evening. Regards.,77,9,0,0,0,0,1,72.3,739,8,2025-11-07 14:00:00,14,4,0
902472,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,37.5,299,4,2025-12-13 00:00:00,0,5,0
902473,You've been selected for a cash prize of exclusive bonus limited time!,70,12,0,0,1,3,0,40.9,91,16,2025-11-23 18:00:00,18,6,1
902474,Exclusive deal just for you exclusive bonus today only!,55,9,0,0,1,1,0,47.9,64,18,2025-11-17 22:00:00,22,0,1
902475,Your order has been shipped and will arrive by next Monday. Please confirm.,75,13,0,0,0,0,1,48.1,384,6,2025-10-25 20:00:00,20,5,0
902476,Could you review the document and share feedback? the quarterly review. Appreciate it. https://company.portal/docs/8291,119,14,1,4,0,0,1,100,281,5,2025-11-26 02:00:00,2,2,0
902477,URGENT: Claim your reward now exclusive bonus limited time! http://promo.example/6470,85,10,1,4,1,3,0,60.5,64,18,2025-11-26 16:00:00,16,2,1
902478,Thanks for your help on the project update. next Monday. Regards.,65,11,0,0,0,0,1,60.2,182,6,2025-11-16 02:00:00,2,6,0
902479,Thanks for your help on the project update. the updated proposal. Appreciate it.,80,13,0,0,0,0,1,49.3,197,5,2025-12-22 09:00:00,9,0,0
